"classId","name","cell","x","y","z"
"1388","Merchant","981A0000","14.9802","101.743","274.005"
"1385","Healer","981A0000","7.42839","116.695","274.005"
"1390","Peddler","98A60100","31.1279","87.8947","76.0955"
"1379","Roaming Bowyer","9A220101","135.237","40.2895","107.705"
"1382","Farmer","9A220104","137.496","59.1281","107.705"
"2246","Master Celdiseth the Archmage","9AEB0102","86.2299","131.235","19.205"
"4705","Ashqa the Shopkeeper","9B7B0104","18.3498","110.065","15.705"
"1388","Merchant","9C790101","155.253","158.795","23.705"
"1390","Peddler","9DC20000","102.547","103.873","28.005"
"4696","Barkeep Mausin ibn Hi","9E430112","29.854","174.113","43.205"
"4703","Tailor Zayjah","9E43011A","36.0366","84.7569","49.705"
"4699","Tumina the Healer","9E43011F","42.9138","128.59","56.005"
"4698","Grocer Sina bint Idnun","9E430122","31.4793","125.946","56.005"
"4702","Najsuf al-Afan the Shopkeeper","9E440111","35.9925","6.01204","46.005"
"4700","Jeweler Hawtala bint Arsha","9E440113","35.9461","18.0094","46.005"
"4701","Scribe Tashwi ibn Sayat","9E44011B","29.9925","11.9572","46.005"
"4704","Weaponsmith Mura bint Mu'ja","9E44011F","127.989","37.5231","36.005"
"4695","Armorer Hinfiya bint Ju","9E44011F","131.988","39.0254","36.005"
"4694","Najmima the Archmage","9E440133","103.602","75.0084","78.005"
"4697","Bowyer Safruya bint Bilak","9E44013B","58.7736","109.263","69.705"
"20226","Scrivener of War Magic","9E44013E","32.6441","114.688","70.005"
"20210","Scrivener of Creature Magic","9E440141","36.7243","114.187","70.005"
"20214","Scrivener of Item Magic","9E440143","42.6011","100.055","70.005"
"20222","Scrivener of Life Magic","9E440144","45.0309","103.855","70.005"
"1391","Peddler","9E580000","66.2042","130.001","40.005"
"80425","Purser Narissa Pelton","9EE501CA","191.221","9.99609","10.805"
"80423","Arqubal the Archmage","9EE501CF","201.219","9.99609","10.805"
"2540","Lich Archmage","9F150000","82.6594","177.429","135.205"
"5428","Belbeca the Weaponsmith ","9FA40100","131.913","151.814","86.005"
"5426","Pondenn the Armorer","9FA40100","132.935","150.834","86.005"
"5425","Archmage Cortorl","9FA40113","154.706","135.324","86.005"
"5427","Healer Fridroth","9FA4011B","156.724","106.534","85.205"
"7883","Jolly Snowman","A0230102","176.557","182.846","366.005"
"1392","Peddler","A02F0100","32.8198","154.538","62.005"
"1381","Farmer","A0A70100","60.0557","39.6658","64.005"
"13227","Jacque the Woodsman","A1A30034","165.793","75.1871","89.5555"
"44076","Laurana","A1A30116","120.735","157.753","36.805"
"739","Fyrdina Ellic the Weaponsmith","A1A40104","66.4332","155.387","49.925"
"735","Danifa Gondmad the Healer ","A1A4010E","68.941","162.386","49.925"
"737","Arsitha Trell the Grocer","A1A40118","141.12","133.56","50.045"
"736","Ortun Trell the Jeweler","A1A4011A","133.884","126.949","50.045"
"2303","Singud Trell the Archmage","A1A40124","131.814","123.922","53.045"
"731","Ystig Marson the Barkeeper","A1A4012C","85.988","37.0358","66.005"
"734","Hunderth the Provisioner","A1A40144","153.399","86.3984","50.165"
"738","Idenne Sulmad the Seamstress","A1A40144","155.187","91.1396","50.165"
"733","Fletcher Peldin Yewbender","A1A4015B","12.12","155.28","50.045"
"20222","Scrivener of Life Magic","A1A40168","182.414","128.632","50.005"
"20210","Scrivener of Creature Magic","A1A4016B","179.854","134.334","50.005"
"20214","Scrivener of Item Magic","A1A4016F","176.388","131.531","53.005"
"20226","Scrivener of War Magic","A1A40170","185.813","133.836","53.005"
"9417","Myrlat the Physician","A21E0102","146.6","40.4578","578.01"
"9415","Krage the Blacksmith","A21E0129","39.3598","23.1267","561.01"
"9414","Kifandal the Imbuer","A21E015F","56.0835","104.781","639.555"
"9418","Lubrik the Resupplier","A21E0196","125.53","125.248","564.055"
"9416","Omerik the Bowyer","A21E01A0","141.253","114.643","585.01"
"1386","Healer","A22B0106","120.849","60.1938","134.805"
"1391","Peddler","A22B0106","121.339","57.4574","134.805"
"1828","Yahr ibn Ajaj the Bowyer","A25F0100","158.096","157.207","19.705"
"1826","Maryata bint Daris the Barkeep","A25F0108","123.193","65.0302","20.005"
"1829","Ziya bint Balun the Grocer","A25F0111","156.049","57.947","19.705"
"1834","Tailor Istima al-Mahat","A25F0114","129.191","102.313","19.705"
"1830","Nashima al-Haruq the Healer","A25F0117","157.784","106.196","19.705"
"1825","Ruza bint Tinun the Armorer","A25F0119","129.828","134.127","20.005"
"1835","Ulib ibn Ghunir the Weaponsmith","A25F0119","125.755","132.486","20.005"
"1831","Adraha bint Safsan the Appraiser","A25F0138","131.529","5.96881","20.005"
"1833","Waham ibn Fadyat the Shopkeeper","A25F013A","131.755","18.0078","20.005"
"1832","Barshid al-Juhir the Scribe","A25F0142","125.713","12.0452","20.005"
"20222","Scrivener of Life Magic","A25F0158","131.37","148.357","23.205"
"20226","Scrivener of War Magic","A25F015A","131.898","162.844","23.205"
"20214","Scrivener of Item Magic","A25F015F","129.352","153.38","20.005"
"20210","Scrivener of Creature Magic","A25F0164","124.469","156.115","23.205"
"1824","Archmage Sammam al-Ashiz","A2600112","182.987","40.1413","17.205"
"5424","Fertroth the Healer","A3A40102","58.8272","83.9826","68.005"
"5422","Archmage Geltruma","A3A40108","106.934","106.198","80.005"
"5423","Bowyer Brondig","A3A4010F","63.4308","105.347","68.005"
"1393","Weaponsmith","A5AF0102","86.6638","128.937","44.005"
"4434","Wantorth the Shopkeeper","A5B40000","172.586","76.4518","46.005"
"1392","Peddler","A7230000","56.6996","152.651","306.005"
"1384","Healer","A7B40100","132.077","85.1108","28.01"
"1392","Peddler","A7B40100","131.554","86.0508","28.01"
"1383","Farmer","A9160104","82.5248","10.6008","142.805"
"4433","Hudriffa the Shopkeeper","A9B00102","37.5406","152.008","58.005"
"9504","Boddry the Chancy","A9B2010B","90.6","90","94.005"
"12308","Pawn Shopkeep","A9B20114","80.5","75","94.005"
"20216","Apprentice Scrivener of Item and War Magic","A9B30000","184.004","79.7872","119.005"
"20215","Apprentice Scrivener of Item and War Magic","A9B30101","183.749","79.9449","116.005"
"20217","Apprentice Scrivener of Life Magic","A9B30102","184.705","85.6623","116.005"
"20205","Apprentice Scrivener of Creature Magic","A9B30103","178.117","85.9785","116.005"
"43354","Scrivener of Void Magic","A9B30103","177.444","79.747","116.005"
"20218","Apprentice Scrivener of Life Magic","A9B30107","176.794","82.1942","119.005"
"20206","Apprentice Scrivener of Creature Magic","A9B30108","184.705","85.1611","119.005"
"9423","Novedion the Gem Seller","A9B40000","124.794","31.5153","94.01"
"712","Sedor Wystan the Blacksmith","A9B40100","87.48","131.04","66.005"
"715","Thelnoth Cort the Healer","A9B40111","30.0196","159.683","66.005"
"716","Monyra the Jeweler","A9B40117","157.19","135.298","66.12"
"2304","Archmage Cindrue","A9B4011B","152.347","132.546","69.005"
"49518","Asenala","A9B4011B","155.743","129.897","69.0058"
"713","Sontella Dagroff the Bowyer","A9B40121","100.56","135.6","66.12"
"719","Ecutha the Tailor","A9B4012A","56.52","132","66.12"
"42428","Ianto","A9B4012A","60.0283","137.915","66.005"
"717","Scribe Renald the Younger","A9B4013F","131.4","12.24","94.005"
"718","Shopkeeper Renald the Elder","A9B40141","139.234","18.3293","94.005"
"710","Barkeeper Wilomine","A9B40155","108.766","34.9263","94.08"
"714","Fispur Ansel the Grocer","A9B4016A","78.9714","38.5313","94.005"
"14930","Wedding Planner","A9B40172","163.045","8.72678","94.005"
"13223","Woodsman","A9B50000","9.63948","135.078","28.005"
"1387","Merchant","ABB30102","81.2478","107.194","65.205"
"5767","Giant Snowman","AC230000","47.9703","70.3896","290.139"
"1384","Healer","ACB70100","181.151","108.335","102.005"
"1371","Archmage","AD580100","153.263","9.88465","58.005"
"1381","Farmer","AD9B0102","155.295","132.241","62.005"
"1390","Peddler","ADB20102","9.12858","84.6581","29.205"
"1378","Roaming Bowyer","AED90102","178.368","29.9465","16.005"
"1369","Archmage","AED90104","181.019","30.448","19.005"
"1392","Peddler","B1370112","82.644","9.4735","180.005"
"1383","Farmer","B46F0101","129.033","78.7479","21.705"
"814","Ribusha Sennei the Bowyer","B470002B","122","63","42.005"
"816","Healer Kai Tonweh","B4700103","85.5591","106.496","50.005"
"819","Kai Go-Sou the Scribe","B470010A","80","105","55.805"
"809","Master Sonji Pan, Archmage","B470010A","88","105","55.805"
"815","Grocer Nan-Yu-Yenbuto","B4700123","61.6779","28.8943","46.805"
"820","Shin Ou-Ye the Shopkeep","B4700127","60","42","43.605"
"817","Jeweler Ryuhan Wu","B470012F","128.624","29.5108","42.005"
"821","Zan Wa-Shabu the Tailor","B4700130","135.504","42.5048","42.005"
"21340","Wedding Planner","B470014F","137.469","89.7942","42.005"
"810","Barkeep Bai Yao Feng","B4700151","129.385","84.2222","41.505"
"20221","Journeyman Scrivener of Life Magic","B470016A","137.484","131.64","42.005"
"20209","Journeyman Scrivener of Creature Magic","B470016A","137.512","130.051","42.005"
"20213","Journeyman Scrivener of Item Magic","B470016B","126.52","132.424","42.005"
"20225","Journeyman Scrivener of War Magic","B470016B","126.52","133.894","42.005"
"813","Nu Sha the Weaponsmith","B4700176","67.7537","56.279","42.005"
"812","Wah Fo-Za the Armorer","B4700176","67.7338","63.6249","42.005"
"1380","Wandering Bowyer","B56E0101","130.859","178.075","25.705"
"1389","Merchant","B58A0000","135.192","105.989","38.005"
"7883","Jolly Snowman","B62D0102","107.844","132.552","336.005"
"5641","Weaponsmith Lun Dou","B6650100","131.022","127.485","18.405"
"5640","Farmer Ri Na","B6650106","129.918","137.831","14.005"
"5638","Ru Shaha the Healer","B665010F","151.93","158.387","12.805"
"5639","Archmage Le-Ai Ren","B6650116","153.809","148.51","12.805"
"1391","Peddler","B69B0000","65.3067","102.714","54.005"
"1370","Archmage","B69B0000","74.8579","114.218","54.005"
"7427","Jhen Gau the Souvenir Hawker","B7E80101","133.505","155.308","23.705"
"51155","Koga Hideki","B817003F","176.459","165.611","49.905"
"5767","Giant Snowman","B8CC0000","108.33","62.2038","329.455"
"4566","Ru Chi the Shopkeeper","B96B0104","88.7169","178.788","4.805"
"20221","Journeyman Scrivener of Life Magic","B9720100","181.423","91.2998","33.705"
"20225","Journeyman Scrivener of War Magic","B9720100","181.605","85.0497","33.705"
"20209","Journeyman Scrivener of Creature Magic","B9720101","178.131","83.0608","33.705"
"20213","Journeyman Scrivener of Item Magic","B9720101","180.976","83.5373","33.705"
"820","Shin Ou-Ye the Shopkeep","B9720104","132.82","17.4678","23.705"
"815","Grocer Nan-Yu-Yenbuto","B9720104","138.357","14.0029","23.705"
"21340","Wedding Planner","B9720106","86.834","87.8486","33.705"
"810","Barkeep Bai Yao Feng","B9720108","56.1846","34.0856","19.705"
"814","Ribusha Sennei the Bowyer","B972010C","62.034","12.4959","19.705"
"819","Kai Go-Sou the Scribe","B972010E","110.981","11.4931","23.705"
"816","Healer Kai Tonweh","B972010E","106.095","8.19575","23.705"
"812","Wah Fo-Za the Armorer","B9720111","103.052","38.2727","23.705"
"813","Nu Sha the Weaponsmith","B9720111","106.605","37.7712","23.705"
"817","Jeweler Ryuhan Wu","B9720113","106.214","84.1164","33.705"
"809","Master Sonji Pan, Archmage","B9720115","157.513","107.384","33.705"
"821","Zan Wa-Shabu the Tailor","B9720118","152.878","76.0144","33.705"
"4565","Dou In the Shopkeeper","B9730106","129.893","16.8466","40.005"
"1378","Roaming Bowyer","B99C0105","36.8564","153.961","57.005"
"2042","Farmer Pogget","B99C0109","18.2998","128.349","54.005"
"2539","Koro of Kara, Farmer","BA170000","92.1427","53.3368","132.005"
"27247","Tatuso of Kara","BA170106","89.4882","182.685","84.005"
"2537","Archmage Kiko of Kara ","BA17010C","36.2696","78.5496","134.005"
"20224","Grand Master Scrivener of War Magic","BA17010C","31.8127","83.246","134.005"
"20208","Grand Master Scrivener of Creature Magic","BA17010F","31.498","79.7341","137.005"
"20220","Grand Master Scrivener of Life Magic","BA17010F","40.7872","79.5005","137.005"
"20212","Grand Master Scrivener of Item Magic","BA17010F","40.4797","88.6243","137.005"
"27246","Kuhira of Kara","BA170126","66.5103","32.144","132.005"
"2538","Healer Kana of Kara","BA170127","53.2846","40.096","132.005"
"2536","Shopkeep Kuro of Kara ","BA170127","52.6688","38.7667","132.005"
"1383","Farmer","BA700000","159.74","139.202","14.005"
"12241","Steiner's Apprentice Craftsman","BA9E0108","55.361","31.3416","54.005"
"2041","Minthada the Librarian","BA9F0100","33.9438","180.139","56.005"
"4447","Tromylda the Shopkeeper","BB800109","175.598","128.992","44.005"
"1381","Farmer","BB920000","13.6921","100.793","32.005"
"1386","Healer","BB920100","10.2868","81.9435","32.005"
"38460","Arcanum Broker","BB9F0035","160.67","111.026","70.005"
"1392","Peddler","BC34010B","18.0129","160.043","58.505"
"673","Avalenne Hilmad the Healer","BC9F0103","16.8398","102.414","70.01"
"672","Acina Hilmad the Grocer","BC9F0103","13.1693","108.458","70.01"
"671","Scildith Dyrson the Bowyer","BC9F011A","148.745","14.7991","32.005"
"676","Merchant Ledine","BC9F0122","174.206","66.1816","32.05"
"669","Magrom the Red, Barkeeper","BC9F0136","82.6483","108.523","54.005"
"678","Culthea Ironshaper","BC9F014B","180.209","136.185","32.01"
"677","Estorl the Ox, Weaponsmith","BC9F014F","180.948","124.808","32.005"
"674","Jeweler Suya bint Habil","BC9F015D","160.621","104.196","32.06"
"20216","Apprentice Scrivener of Item and War Magic","BD9F0000","41.9425","107.156","43.005"
"675","Magus Gondibyr Langarl","BD9F0100","35.5068","130.93","40.005"
"20215","Apprentice Scrivener of Item and War Magic","BD9F0106","41.6363","107.251","40.005"
"20217","Apprentice Scrivener of Life Magic","BD9F0107","38.8438","112.129","40.005"
"20205","Apprentice Scrivener of Creature Magic","BD9F0108","33.2039","110.231","40.005"
"20206","Apprentice Scrivener of Creature Magic","BD9F010C","36.516","103.798","43.005"
"20218","Apprentice Scrivener of Life Magic","BD9F010D","35.4548","112.22","43.005"
"20221","Journeyman Scrivener of Life Magic","BD9F0116","39.1457","76.0572","40.005"
"20209","Journeyman Scrivener of Creature Magic","BD9F0116","41.7043","80.374","40.005"
"20225","Journeyman Scrivener of War Magic","BD9F011A","31.1434","85.7149","40.005"
"20213","Journeyman Scrivener of Item Magic","BD9F011F","42.8703","88.9298","36.005"
"20226","Scrivener of War Magic","BD9F011F","39.9247","82.9437","36.005"
"20214","Scrivener of Item Magic","BD9F0122","38.6763","77.5431","43.005"
"20210","Scrivener of Creature Magic","BD9F0124","33.7197","90.9311","43.005"
"20222","Scrivener of Life Magic","BD9F0124","28.1418","83.4093","43.005"
"5835","Provisioner Murdo","BDD20000","134.418","64.387","186.005"
"5833","Shi Ki-Yong the Armorer","BDD20000","135.098","104.511","186.005"
"5834","Melia Thorn the Archmage","BDD2011E","124.975","85.858","190.005"
"5832","Barkeep Gorth","BDD2012B","161.098","92.725","190.005"
"1386","Healer","BE6C0000","74.3482","102.803","42.005"
"14930","Wedding Planner","BE80010A","133.479","32.7523","30.005"
"2047","Ringoshu the Apple Seller","BE900102","157.069","85.0043","23.205"
"1371","Archmage","BF3E0100","38.4618","60.3265","44.005"
"4435","Archmage Den Ou","BF800000","39.85","56.1098","47.005"
"4439","Taryla the Bowyer","BF800119","84.936","61.2246","40.005"
"4445","Dafrida the Tailor","BF80011E","81.8333","60.4282","46.005"
"4437","Sitrath the Smith","BF800121","157.142","79.2365","34.005"
"4438","Smith Baltiff","BF800125","159.942","89.7122","34.005"
"4441","Healer Beysta","BF800132","136.341","55.7759","34.005"
"4444","Cemcera the Shopkeeper","BF800137","86.1579","13.1788","32.005"
"4436","Selflora the Barkeep","BF80014D","130.697","11.6277","34.005"
"4442","Sathagg the Jeweler","BF800165","37.7118","60.7027","44.005"
"4440","Grocer Cortarn","BF800174","36.7015","14.6866","36.005"
"4443","Gylfolma the Scribe","BF800178","34.5608","12.2064","39.005"
"20221","Journeyman Scrivener of Life Magic","BF800180","156.57","41.4644","34.005"
"20225","Journeyman Scrivener of War Magic","BF800182","154.327","33.5054","34.005"
"20213","Journeyman Scrivener of Item Magic","BF800186","160.21","36.4951","37.005"
"20209","Journeyman Scrivener of Creature Magic","BF800187","151.866","35.0623","37.005"
"1380","Wandering Bowyer","C0640106","110.056","54.5157","30.005"
"1390","Peddler","C1320000","75.995","99.32","150.005"
"1378","Roaming Bowyer","C28C0103","58.418","82.2662","23.705"
"1381","Farmer","C28C0106","57.6351","107.976","23.705"
"5765","Snowman","C3270000","115.665","83.5431","330.321"
"4446","Riflyffa the Shopkeeper","C3800101","36.6029","128.646","34.005"
"1381","Farmer","C4A80000","40.5028","33.6419","60.005"
"36378","Hisham al-Evv","C4B60002","17.321","42.2799","318.005"
"1378","Roaming Bowyer","C58D0000","10.4558","115.925","15.4766"
"701","Laqisha the Scribe","C5A6011E","159.067","80.5821","38.005"
"403","Harald the Fletcher","C5A80102","37.7449","83.8659","55.205"
"5877","Surnad the Peddler","C5B20102","182.142","156.189","261.205"
"5876","Denterra the Healer","C5B20102","178.104","156.864","261.205"
"1390","Peddler","C6880100","158.822","85.4798","32.01"
"692","Magus Guthima the Wise","C6A80101","60.7287","84.5991","42.005"
"46425","Marid","C6A9001C","81.35","94.862","42.005"
"693","Barkeep Mae Lilidag","C6A90104","60.8732","36.7895","42.005"
"694","Barkeep Lienne","C6A90104","61.9466","38.2984","42.005"
"698","Belthew Shearstone the Jeweler","C6A9011A","66.0498","59.6214","42.005"
"695","Cateril Carsmad the Armorer","C6A90122","32.2254","86.8837","42.005"
"400","Carsith the Weaponsmith","C6A90122","32.0211","82.9593","42.005"
"697","Healer Dragando the Leech","C6A90133","64.0849","81.7261","42.005"
"696","Grocer Rodega Tyning","C6A90135","54.6275","78.2959","42.005"
"703","Davis the Tailor","C6A90145","36.312","40.3003","42.005"
"702","Shopkeep Mirinda","C6A90147","41.3214","30.3128","42.005"
"20226","Scrivener of War Magic","C6A90158","38.902","61.2158","42.005"
"20210","Scrivener of Creature Magic","C6A9015A","31.557","56.2421","42.005"
"20214","Scrivener of Item Magic","C6A9015A","39.0378","53.9871","42.005"
"20222","Scrivener of Life Magic","C6A9015A","31.557","58.125","42.005"
"35811","Pevilo ibn Djimin","C6A901C8","92.754","60.6114","47.955"
"1369","Archmage","C75F0000","81.9808","80.493","6.005"
"4449","Girdweld the Shopkeeper","C8880109","85.923","173.578","28.005"
"1390","Peddler","C88B0000","104.06","154.05","22.005"
"14930","Wedding Planner","C88B0103","86.2889","173.334","22.005"
"663","Ynarre the Grocer","C88C0105","108.131","42.7898","22.01"
"665","Urnolt the Jeweler","C88C0114","79.0155","130.977","22.005"
"666","Wylreda the Scribe","C88C0114","80.007","136.769","22.005"
"661","Luthin the Smith","C88C011C","135.96","180.36","22.005"
"664","Brisin the Healer","C88C012D","89.9656","177.997","22.005"
"659","Barkeep Ricetha","C88C0136","11.9596","155.833","22.024"
"668","Weaponsmith Baizai En","C88C0156","54.84","61.68","22.01"
"662","Trothyd Fletcher","C88C0165","80.4","113.76","22.005"
"667","Dortold the Tailor","C88C016B","31.08","79.92","22.005"
"20213","Journeyman Scrivener of Item Magic","C88C0173","80.5468","87.464","22.005"
"20225","Journeyman Scrivener of War Magic","C88C0176","84.4682","81.0961","22.005"
"20221","Journeyman Scrivener of Life Magic","C88C017A","86.8708","87.5221","25.005"
"20209","Journeyman Scrivener of Creature Magic","C88C017B","80.849","80.4197","25.005"
"2295","Bukai Fu-ya the Bowyer","C95B0106","128.664","138.718","10.805"
"2296","Grocer Pon Hau-jo","C95B0112","93.0199","155.04","13.605"
"2301","To-ping Ra the Tailor","C95B0113","74.9799","158.388","13.605"
"2291","Ite Kenzen the Barkeeper","C95B0121","79.3806","83.7658","13.605"
"2293","Tong La-chin the Weaponsmith","C95B0123","104.968","67.4172","12.005"
"2294","Son Jaiken the Armorer","C95B0123","111.867","67.5011","12.005"
"2290","Archmage Tawa Matema","C95B0142","172.677","179.644","13.605"
"2299","Hiruhi Fensen the Scribe","C95B0146","155.894","100.041","13.605"
"2297","Healer Xidan Fensen","C95B0147","151.504","116.883","13.605"
"2300","Shopkeep Yunen Ye","C95B0155","79.7307","126.972","12.005"
"2298","Chueh Kaigin the Jeweler","C95B015E","135.514","89.9239","12.005"
"20210","Scrivener of Creature Magic","C95B016B","152.081","33.038","16.405"
"20222","Scrivener of Life Magic","C95B016B","157.62","34.029","16.405"
"20214","Scrivener of Item Magic","C95B016C","152.914","33.3135","12.005"
"20226","Scrivener of War Magic","C95B0171","154.191","41.8102","12.005"
"2305","Archmage Nulsymber","C98C0000","107.834","179.356","25.005"
"1081","Soldona Wotmad the Jeweler","C98C0109","112.927","173.357","22.1"
"1082","Erludd the Cur the Barkeeper","C98C011B","131.74","178.18","22.005"
"2049","Weary-looking Man","C98C011D","122.767","180.535","22.005"
"1080","Ji Tenxien the Tailor","C98C0130","80","160","22.1"
"32299","Barkeep Guzglurg","C9E3000B","28.8817","53.9639","14.0055"
"32054","Shopkeeper Hulmurg","C9E30013","51.3908","64.0587","14.0055"
"32055","Blacksmith Bulidurg","C9E30013","57.4449","56.065","14.0055"
"32056","Archmage Moldurg","C9E30105","79.7775","58.45","14.2724"
"32053","Healer Hargurg","C9E30105","80.1648","61.9063","14.2724"
"1388","Merchant","CA420114","78.4124","137.673","74.005"
"1377","Blacksmith","CA420116","82.9338","137.487","73.505"
"1386","Healer","CA540000","17.6337","25.7669","36.005"
"1392","Peddler","CB530000","21.5733","117.662","20.4161"
"4448","Hydeatha the Shopkeeper","CC8C0103","40.7592","41.187","26.005"
"1381","Farmer","CC9A0100","86.3727","111.851","6.005"
"2250","Magus Ku Min","CD400103","108.149","176.208","56.005"
"2252","Kiun Baicho the Barkeeper","CD410100","162.438","111.823","54.005"
"2259","Shopkeep Ginan Wah","CD41010E","138.283","134.095","54.005"
"2256","Healer Fan Lun-Kou","CD41011E","126.851","77.6538","52.805"
"2260","Tailor Zhoyong Wa-son","CD41012B","87.4791","129.59","54.005"
"2257","Nuru Misho the Jeweler","CD410140","56.2398","91.6337","54.005"
"2254","Bowyer Jyi Zhente","CD410150","82.0726","65.3352","54.005"
"2258","Denki Sokuto the Scribe","CD410158","101.421","87.3466","54.005"
"6082","Spice Merchant Chiani","CD410168","101.059","155.621","55.605"
"2255","Muoyen Han the Grocer","CD410169","116.066","159.346","55.605"
"2261","Shen Ai-Shen the Weaponsmith","CD41016A","67.7695","159.129","54.005"
"2251","Lobu Shui the Armorer","CD41016A","67.7673","152.535","54.005"
"20226","Scrivener of War Magic","CD410193","150.716","173.889","62.405"
"20214","Scrivener of Item Magic","CD410193","160.173","182.147","62.405"
"20222","Scrivener of Life Magic","CD410199","157.911","175.748","54.005"
"20210","Scrivener of Creature Magic","CD4101A3","149.023","178.695","54.005"
"51154","Alean the Steel Forger","CD96003D","178.815","119.068","20.005"
"9615","Caranis the Dependable","CE940100","105.54","134.252","19.705"
"2048","Weary-looking Man","CE950000","129.477","66.9045","20.005"
"651","Bowyer Bronwin","CE950102","88.2","14.52","20.005"
"655","Aderma the Lapidary","CE950111","111.96","154.68","20.28"
"653","Sodyla Thurmad the Healer","CE950117","134.498","8.66676","20.16"
"2302","Belbeca the Archmage","CE950117","141.507","9.48377","20.005"
"648","Byrdara the Barkeeper","CE95012D","90.24","110.04","20.28"
"652","Grocer Parsal","CE950136","153.72","63.72","20.005"
"658","Cynsela the Tailor","CE950136","152.04","66.96","20.16"
"654","Degel Parson the Scrivener","CE95013A","153.12","64.68","23.005"
"649","Getram the Armorer","CE95013E","156","39","20.005"
"650","Rundiscar the Weaponsmith","CE950142","155.28","30.84","20.005"
"656","Farnum the Provisioner","CE95014F","156.36","132.24","20.28"
"20214","Scrivener of Item Magic","CE95016C","57.7728","81.2142","20.005"
"20210","Scrivener of Creature Magic","CE95016C","58.5105","85.0338","20.005"
"20222","Scrivener of Life Magic","CE95016C","61.9505","84.028","20.005"
"20226","Scrivener of War Magic","CE95016C","61.5335","81.2324","20.005"
"1369","Archmage","CE9C0100","107.591","181.799","4.005"
"1371","Archmage","CF180000","13.3036","163.135","0.005"
"1392","Peddler","CF180000","14.2333","160.219","0.005"
"1387","Merchant","CFA00102","35.0242","61.7045","1.205"
"1386","Healer","D05E0107","161.627","11.6188","27.605"
"1383","Farmer","D44F0000","105.263","150.019","47.2818"
"1392","Peddler","D45C0000","160.049","121.546","14.005"
"4560","Nen Gou the Shopkeeper","D6550000","153.892","101.322","44.005"
"1381","Farmer","D7840000","102.36","44.7142","22.005"
"1380","Wandering Bowyer","D7840000","89.0285","53.34","22.005"
"1389","Merchant","D9590100","105.109","9.57169","10.005"
"1381","Farmer","D97D0000","57.1635","127.635","20.005"
"4542","Ri-Gau Ro the Bowyer","DA3B0106","114.211","40.7714","18.005"
"4545","Tekai Shou the Scribe","DA3B011B","159.306","91.0276","1.605"
"4544","Lo Ma the Jeweler","DA3B011C","155.072","76.0535","1.605"
"4540","Bu-Chi Long the Armorer","DA3B0128","176.886","28.7303","0.005"
"4546","To Za-I the Weaponsmith","DA3B0129","183.457","42.8361","0.00500001"
"4541","Vuo Nin the Barkeep","DA3B0133","64.5547","55.1818","26.005"
"9422","Oneros the Gem Seller","DA550000","75.5066","116.917","20.01"
"843","Tailor Ma Shih","DA550102","138.36","178.8","21.61"
"835","Ven Ounan the Blacksmith","DA55010B","43.89","104.88","20.04"
"839","Ai Konaji the Jeweler","DA550129","54","186.84","20.005"
"840","Brother Gonun the Scribe","DA550136","149.4","65.28","21.605"
"838","Yaohan Tong the Healer","DA55014B","129.12","29.76","18.805"
"836","Zhofon No the Bowyer","DA550154","8.03997","137.28","18.84"
"831","Archmage Chen Wah-Ji","DA55015E","42.12","30.48","20.04"
"49520","Sacmisi","DA55015E","44.2113","28.8679","20.0058"
"832","Nin Hong the Barkeeper","DA55017C","132.6","104.64","25.61"
"837","Hau Ji Tan the Grocer","DA550185","156","148.38","20.045"
"842","Shopkeeper Gonjoku Ryumi","DA55019B","89.48","57.6844","20.045"
"42430","Qing","DA55019C","78.4949","60.5582","20.045"
"834","Jaikite Sanzen the Barkeeper","DA5501A9","12.36","55.08","24.805"
"14930","Wedding Planner","DA56010C","14.5106","133.249","20.005"
"2229","Ludora the Healer","DA750000","177.166","78.3451","18.005"
"2228","Helford Beldryn the Grocer","DA750129","156.962","107.115","18.005"
"2233","Tilutha Beldryn the Tailor","DA750129","158.221","112.716","18.005"
"2231","Old Wylfed the Scribe","DA75012D","159.327","112.146","21.005"
"2226","Sordan Edelson the Smithy","DA750131","130.489","88.0789","18.005"
"2227","Esteca the Bowyer","DA750139","125.957","81.1129","18.005"
"2221","Barkeep Mordmor","DA750146","156.873","58.6982","18.005"
"2220","Archmage Bendrew Efrith","DA75015B","126.345","36.5655","18.005"
"2232","Rindelle the Shopkeeper","DA75015D","139.473","39.0418","18.005"
"2230","Landeth Colson the Jeweler","DA75015F","139.493","32.8061","18.005"
"20219","Master Scrivener of Life Magic","DA75016D","161.63","79.3242","18.005"
"20207","Master Scrivener of Creature Magic","DA75016D","157.94","81.1664","18.005"
"20223","Master Scrivener of War Magic","DA75016D","163.004","87.0675","18.005"
"20211","Master Scrivener of Item Magic","DA75016D","159.011","87.6706","18.005"
"4543","Healer Kai Kou","DB3B0100","182.922","126.976","20.005"
"4539","Archmage Ta Ban-Yu","DB3B010D","62.1744","85.0938","28.005"
"20214","Scrivener of Item Magic","DB3B0126","184.674","161.585","28.405"
"20226","Scrivener of War Magic","DB3B0126","175.755","152.582","28.405"
"20222","Scrivener of Life Magic","DB3B012C","176.857","159.607","20.005"
"20210","Scrivener of Creature Magic","DB3B0135","185.801","155.485","20.005"
"12308","Pawn Shopkeep","DB540100","101","127","20.005"
"9506","Haya Su Ka","DB540102","108","132","19.505"
